序号,招聘平台,岗位类型一级,岗位类型二级,岗位名称,岗位类型企业/公务员/事业单位/军队文职,公司名称,公司规模,所在省份,城市,详细地址,学历要求,经验要求,薪资范围,福利标签,工作内容,任职要求,岗位链接,发布时间,投递起始时间,投递截止时间,证书要求,备注（技能要求）
7232,猎聘,能源/化工/环保,矿山,地下区域销售经理/总监（北方）,企业职位,浙江志高机械股份有限公司,500-999人,,武汉,衢州-衢江区,本科,5年以上,10-30k,,,,https://www.liepin.com/job/1980215423.shtml,20260525130106,,,,
7233,猎聘,能源/化工/环保,矿山,技术专家（破碎筛分方向）,企业职位,河北澳金机械设备有限公司,100-499人,,武汉,杭州-滨江区,统招本科,5-10年,20-40k,,,,https://www.liepin.com/job/1981707441.shtml,20260522172619,,,,
7234,猎聘,能源/化工/环保,矿山,供应商质量管理总监（监造方向）,企业职位,华友钴业,10000人以上,,武汉,嘉兴-桐乡,大专,10年以上,25-40k,,,,https://www.liepin.com/job/1982621589.shtml,20260519090454,,,,
7235,猎聘,能源/化工/环保,矿山,球磨机技术专家,企业职位,河北澳金机械设备有限公司,100-499人,,武汉,杭州-滨江区,统招本科,5-10年,20-35k,,,,https://www.liepin.com/job/1981735631.shtml,20260522173022,,,,
7236,猎聘,能源/化工/环保,矿山,安环部长,企业职位,某国内环保上市公司,10000人以上,,武汉,嘉兴,学历不限,5-10年,50-65k,,,,https://www.liepin.com/a/76272001.shtml,20260601163633,,,,
7237,猎聘,能源/化工/环保,矿山,铁矿石大宗贸易驻外储备人才,企业职位,浙江优矿进出口有限公司,1-49人,,武汉,杭州-上城区,统招本科,1-3年,10-30k,,,,https://www.liepin.com/job/1983020009.shtml,20260601105333,,,,
7238,猎聘,能源/化工/环保,矿山,资深产品经理,企业职位,罗博网联信息技术有限公司,100-499人,,武汉,杭州-余杭区,本科,5年以上,25-50k·14薪,,,,https://www.liepin.com/job/1982961805.shtml,20260528174753,,,,
7239,猎聘,能源/化工/环保,矿山,渠道销售总监,企业职位,某西安人力资源服务公司,100-499人,,武汉,杭州,本科,5-10年,25-35k,,,,https://www.liepin.com/a/75522147.shtml,20260603095059,,,,
7240,猎聘,能源/化工/环保,矿山,浙江国企单位招聘采矿/地质/测量/机电技术员,企业职位,某知名公司,50-99人,,武汉,杭州,学历不限,1-3年,8-9k,,,,https://www.liepin.com/a/75212893.shtml,20260514165102,,,,
7241,猎聘,能源/化工/环保,矿山,首席地质师,企业职位,某杭州大型培训服务公司,10000人以上,,武汉,杭州,统招本科,10年以上,30-60k·15薪,,,,https://www.liepin.com/a/76309453.shtml,20260602135640,,,,
7242,猎聘,能源/化工/环保,矿山,设备采购经理,企业职位,某国内环保上市公司,10000人以上,,武汉,嘉兴-桐乡,大专,5-10年,15-30k,,,,https://www.liepin.com/a/74915657.shtml,20260608090827,,,,
7243,猎聘,能源/化工/环保,矿山,自动驾驶方案开发工程师,企业职位,某杭州电力/热力/燃气/水务公司,100-499人,,武汉,杭州,本科,5-10年,29-55k,,,,https://www.liepin.com/a/75757797.shtml,20260518105104,,,,
7244,猎聘,能源/化工/环保,矿山,销售运营经理,企业职位,河北澳金机械设备有限公司,100-499人,,武汉,杭州-滨江区,本科,5-10年,30-50k,,,,https://www.liepin.com/job/1981751299.shtml,20260414152913,,,,
7245,猎聘,能源/化工/环保,矿山,地质工程师,企业职位,某宁波矿产开采公司,1-49人,,武汉,宁波,学历不限,5-10年,30-45k,,,,https://www.liepin.com/a/75561253.shtml,20260603141015,,,,
7246,猎聘,能源/化工/环保,矿山,采矿负责人 (MJ001480),企业职位,力勤资源,10000人以上,,武汉,宁波-鄞州区,本科,10年以上,50-70k,,,,https://www.liepin.com/job/1982484597.shtml,20260513094615,,,,
7247,猎聘,能源/化工/环保,矿山,矿业部业务开发专员,企业职位,爱森(中国)絮凝剂有限公司,500-999人,,武汉,嘉兴-南湖区,本科,经验不限,7-8k·13薪,,,,https://www.liepin.com/job/1978054005.shtml,20260609102530,,,,
7248,猎聘,能源/化工/环保,矿山,自动化控制工程师,企业职位,某国内机械/设备公司,100-499人,,武汉,衢州-柯城区,博士,经验不限,26-50k,,,,https://www.liepin.com/a/74877079.shtml,20260609090635,,,,
7249,猎聘,能源/化工/环保,矿山,萤石精粉销售经理,企业职位,某知名公司,500-999人,,武汉,杭州-西湖区,统招本科,经验不限,25-30k·15薪,,,,https://www.liepin.com/a/73415077.shtml,20260609093813,,,,
7250,猎聘,能源/化工/环保,矿山,设备采购经理,企业职位,某国内知名公司,10000人以上,,武汉,嘉兴-桐乡,大专,5-10年,15-30k,,,,https://www.liepin.com/a/73850783.shtml,20260609090128,,,,
7251,猎聘,能源/化工/环保,矿山,招聘经理,企业职位,河北澳金机械设备有限公司,100-499人,,武汉,杭州-滨江区,本科,3年以上,15-25k,,,,https://www.liepin.com/job/1982181095.shtml,20260429105231,,,,
7252,猎聘,能源/化工/环保,矿山,自动驾驶方案开发工程师岗位,企业职位,某杭州电力/热力/燃气/水务公司,100-499人,,武汉,杭州,统招本科,5年以上,30-60k,,,,https://www.liepin.com/a/75695901.shtml,20260601144843,,,,
7253,猎聘,能源/化工/环保,矿山,技术总监（选矿设备）-T,企业职位,河北澳金机械设备有限公司,100-499人,,武汉,杭州-滨江区,统招本科,5年以上,25-50k,,,,https://www.liepin.com/job/1982785111.shtml,20260522172954,,,,
7254,猎聘,能源/化工/环保,矿山,安全经理,企业职位,某国内机械/设备公司,100-499人,,武汉,嘉兴-桐乡,本科,10年以上,20-30k,,,,https://www.liepin.com/a/76073119.shtml,20260608153224,,,,
7255,猎聘,能源/化工/环保,矿山,安环总监,企业职位,某国内矿产开采上市公司,10000人以上,,武汉,杭州,学历不限,经验不限,50-70k,,,,https://www.liepin.com/a/75653735.shtml,20260514094854,,,,
7256,猎聘,能源/化工/环保,矿山,高级地质师,企业职位,浙江交通集团,10000人以上,,武汉,杭州-上城区,本科,10年以上,30-50k,,,,https://www.liepin.com/job/1982951531.shtml,20260528144629,,,,
7257,猎聘,能源/化工/环保,矿山,金矿子公司高管,企业职位,工企环保,500-999人,,武汉,杭州-富阳区,大专,8年以上,30-50k,,,,https://www.liepin.com/job/1979542349.shtml,20260525104650,,,,
7258,猎聘,能源/化工/环保,矿山,某400亿营收大型装备制造业-全球风控专家,企业职位,某知名机械/设备上市公司,10000人以上,,武汉,杭州,统招本科,5-10年,35-55k,,,,https://www.liepin.com/a/76050609.shtml,20260526104045,,,,
7259,猎聘,能源/化工/环保,矿山,测量技术员,企业职位,某知名公司,100-499人,,武汉,杭州,大专,3-5年,8-10k,,,,https://www.liepin.com/a/75210709.shtml,20260511101824,,,,
7260,猎聘,能源/化工/环保,矿山,安环部长-海外,企业职位,某知名上市公司,10000人以上,,武汉,杭州,学历不限,10年以上,50-70k,,,,https://www.liepin.com/a/75586127.shtml,20260609133706,,,,
7261,猎聘,能源/化工/环保,矿山,安环部长（冶金-矿业-熟悉冶金冶炼行业EHS管理-英语加分）,企业职位,某国内环保上市公司,10000人以上,,武汉,嘉兴,大专,10年以上,45-65k,,,,https://www.liepin.com/a/75604831.shtml,20260609103806,,,,
7262,猎聘,能源/化工/环保,矿山,地质工程师（海外）,企业职位,某国内矿产开采上市公司,5000-10000人,,武汉,温州,本科,5-10年,40-55k,,,,https://www.liepin.com/a/75008101.shtml,20260609104607,,,,
7263,猎聘,能源/化工/环保,矿山,技术调试工程师,企业职位,杭州普鹤科技有限公司,1-49人,,武汉,杭州-余杭区,本科,经验不限,7-12k,,,,https://www.liepin.com/job/1964766581.shtml,20260525135445,,,,
7264,猎聘,能源/化工/环保,矿山,施工项目经理,企业职位,某长沙矿产开采公司,100-499人,,武汉,杭州,统招本科,10年以上,23-26k,,,,https://www.liepin.com/a/76145429.shtml,20260609093522,,,,
7265,猎聘,能源/化工/环保,矿山,外贸业务员,企业职位,杭州姚鹏贸易有限公司,1-49人,,武汉,杭州-西湖区,本科,3年以上,10-20k·13薪,,,,https://www.liepin.com/job/1982915875.shtml,20260527152628,,,,
7266,猎聘,能源/化工/环保,矿山,区域销售经理（北京/天津/河北/山西/内蒙古）,企业职位,台邦集团,1000-2000人,,武汉,温州-乐清,学历不限,1-3年,8-20k,,,,https://www.liepin.com/job/1983002559.shtml,20260601110545,,,,
7267,猎聘,能源/化工/环保,矿山,采矿专家,企业职位,某国内矿产开采上市公司,10000人以上,,武汉,杭州,统招本科,10年以上,50-80k·15薪,,,,https://www.liepin.com/a/73320655.shtml,20260606161945,,,,
7268,猎聘,能源/化工/环保,矿山,非道路新能源动力系统产品规划专家,企业职位,吉利远程新能源商用车,10000人以上,,武汉,杭州-滨江区,硕士,10年以上,30-60k·15薪,,,,https://www.liepin.com/job/1982417361.shtml,20260528141550,,,,
7269,猎聘,能源/化工/环保,矿山,矿产资源高级专家,企业职位,浙江交通资源投资集团有限公司,500-999人,,武汉,杭州-上城区,本科,10年以上,薪资面议,,,,https://www.liepin.com/job/1982958963.shtml,20260528165033,,,,
7270,猎聘,能源/化工/环保,矿山,化工行业大客户销售（浙江、福建、江西）,企业职位,某深圳大型工业自动化公司,10000人以上,,武汉,宁波,学历不限,1-3年,16-22k·16薪,,,,https://www.liepin.com/a/73250477.shtml,20260609192448,,,,
7271,猎聘,能源/化工/环保,矿山,高级采矿工程师,企业职位,福建中爆企业管理服务有限公司,,,武汉,宁波-鄞州区,大专,5-10年,15-16k,,,,https://www.liepin.com/job/1982687269.shtml,20260601144733,,,,
7272,猎聘,能源/化工/环保,矿山,区域营销总监（具身智能方向）-国企背景诚聘,企业职位,八维通,100-499人,,武汉,杭州-余杭区,大专,7年以上,15-30k,,,,https://www.liepin.com/job/1979744033.shtml,20260520123116,,,,
7273,猎聘,能源/化工/环保,矿山,自动驾驶方案开发工程师,企业职位,某杭州电力/热力/燃气/水务公司,100-499人,,武汉,杭州,统招本科,5-10年,30-40k,,,,https://www.liepin.com/a/75512123.shtml,20260609134931,,,,
7274,猎聘,能源/化工/环保,矿山,选矿主管工程师,企业职位,某国内知名公司,10000人以上,,武汉,嘉兴,本科,5-10年,35-45k·13薪,,,,https://www.liepin.com/a/73814229.shtml,20260608093054,,,,
7275,猎聘,能源/化工/环保,矿山,技术销售（萤石精粉）,企业职位,某知名公司,500-999人,,武汉,杭州-西湖区,统招本科,5-10年,15-20k·16薪,,,,https://www.liepin.com/a/73415231.shtml,20260609093813,,,,
7276,猎聘,能源/化工/环保,矿山,海外销售（驻澳大利亚）,企业职位,河北澳金机械设备有限公司,100-499人,,武汉,杭州-滨江区,本科,1年以上,12-20k,,,,https://www.liepin.com/job/1981732747.shtml,20260414101716,,,,
7277,猎聘,能源/化工/环保,矿山,销售运营经理-T,企业职位,河北澳金机械设备有限公司,100-499人,,武汉,杭州-滨江区,统招本科,5-10年,25-35k,,,,https://www.liepin.com/job/1982320695.shtml,20260522173106,,,,
7278,猎聘,能源/化工/环保,矿山,机械采购工程师,企业职位,能欣投资,100-499人,,武汉,杭州-上城区,大专,3年以上,9-12k,,,,https://www.liepin.com/job/1982629229.shtml,20260518165611,,,,
7279,猎聘,能源/化工/环保,矿山,采矿工程师【国企，甲方  五险一金 非金属】,企业职位,某国内人力资源服务公司,50-99人,,武汉,台州,大专,3-5年,16-17k,,,,https://www.liepin.com/a/75682471.shtml,20260514162739,,,,
7280,猎聘,能源/化工/环保,矿山,锂矿业务经理,企业职位,浙商中拓,2000-5000人,,武汉,杭州-萧山区,本科,3年以上,10-15k·14薪,,,,https://www.liepin.com/job/1983157551.shtml,20260604154223,,,,
7281,猎聘,能源/化工/环保,矿山,注册安全工程师,企业职位,广东中爆企业管理服务有限公司,50-99人,,武汉,舟山,学历不限,经验不限,15-16k,,,,https://www.liepin.com/job/1981481521.shtml,20260520162751,,,,
7282,猎聘,能源/化工/环保,矿山,地质技术员,企业职位,某知名公司,100-499人,,武汉,杭州,大专,3-5年,8-10k,,,,https://www.liepin.com/a/75210655.shtml,20260511101824,,,,
7283,猎聘,能源/化工/环保,矿山,机械制图员,企业职位,能欣投资,100-499人,,武汉,杭州-上城区,大专,3-5年,8-10k,,,,https://www.liepin.com/job/1982629057.shtml,20260518165358,,,,
7284,猎聘,能源/化工/环保,矿山,安环总监,企业职位,某国内矿产开采上市公司,10000人以上,,武汉,杭州,学历不限,经验不限,50-70k,,,,https://www.liepin.com/a/76424809.shtml,20260604170033,,,,
7285,猎聘,能源/化工/环保,矿山,售前技术经理,企业职位,某国内机械/设备公司,100-499人,,武汉,杭州,大专,5年以上,30-40k,,,,https://www.liepin.com/a/74729289.shtml,20260416153822,,,,
7286,猎聘,能源/化工/环保,矿山,地下销售经理,企业职位,浙江志高机械股份有限公司,500-999人,,武汉,衢州,大专,3年以上,7-15k,,,,https://www.liepin.com/job/1975865729.shtml,20260525130106,,,,
7287,猎聘,能源/化工/环保,矿山,职能岗-法语西语/俄语,企业职位,某大型知名矿产开采公司,2000-5000人,,武汉,杭州,学历不限,经验不限,30-60k,,,,https://www.liepin.com/a/76179453.shtml,20260609165413,,,,
7288,猎聘,能源/化工/环保,矿山,采矿专家,企业职位,浙江交通资源投资集团有限公司,500-999人,,武汉,杭州-上城区,硕士,10年以上,薪资面议,,,,https://www.liepin.com/job/1979697149.shtml,20260316091845,,,,
7289,猎聘,能源/化工/环保,矿山,南美市场销售总监(工业AI/自动化),企业职位,某杭州仪器仪表上市公司,5000-10000人,,武汉,杭州,统招本科,5年以上,50-80k,,,,https://www.liepin.com/a/76230767.shtml,20260609085357,,,,
7290,猎聘,能源/化工/环保,矿山,机电技术员,企业职位,某知名公司,100-499人,,武汉,杭州,大专,1-3年,8-10k,,,,https://www.liepin.com/a/75211331.shtml,20260511101824,,,,
7291,猎聘,能源/化工/环保,矿山,销售经理,企业职位,卧龙集团,10000人以上,,武汉,绍兴-上虞区,本科,1-3年,15-30k,,,,https://www.liepin.com/job/1981140691.shtml,20260323085644,,,,
7292,猎聘,能源/化工/环保,矿山,机械采购工程师,企业职位,能欣投资,100-499人,,武汉,金华-永康,大专,3年以上,9-12k,,,,https://www.liepin.com/job/1982629231.shtml,20260518165611,,,,
7293,猎聘,能源/化工/环保,矿山,首席地质师,企业职位,某杭州知名公司,10000人以上,,武汉,杭州,本科,10年以上,40-60k·15薪,,,,https://www.liepin.com/a/76177071.shtml,20260529100208,,,,
7294,猎聘,能源/化工/环保,矿山,地质工程师（金属矿）（非洲岗）,企业职位,某宁波大型房地产开发经营公司,10000人以上,,武汉,宁波,本科,5-10年,25-35k,,,,https://www.liepin.com/a/75804459.shtml,20260519101047,,,,
7295,猎聘,能源/化工/环保,矿山,俄语财务,企业职位,建辉矿建集团,1000-2000人,,武汉,杭州-西湖区,大专,1-3年,10-15k,,,,https://www.liepin.com/job/1982151529.shtml,20260609113104,,,,
7296,猎聘,能源/化工/环保,矿山,采矿选矿技术经理(011994),企业职位,华友钴业,10000人以上,,武汉,嘉兴-桐乡,硕士,8年以上,30-50k,,,,https://www.liepin.com/job/1980109047.shtml,20260604144758,,,,
7297,猎聘,能源/化工/环保,矿山,破碎筛分技术专家,企业职位,某国内机械/设备公司,100-499人,,武汉,杭州,大专,5年以上,25-35k,,,,https://www.liepin.com/a/74731919.shtml,20260416161017,,,,
7298,猎聘,能源/化工/环保,矿山,注册安全工程师,企业职位,某矿产开采公司,,,武汉,丽水,大专,5-10年,15-16k,,,,https://www.liepin.com/a/76266017.shtml,20260601152902,,,,
7299,猎聘,能源/化工/环保,矿山,生态修复工程师（杭州）,企业职位,北京江河惠远科技有限公司,100-499人,,武汉,杭州-上城区,大专,3年以上,9-18k,,,,https://www.liepin.com/job/1982856671.shtml,20260526095650,,,,
7300,猎聘,能源/化工/环保,矿山,海外销售经理,企业职位,某国内大型贸易进出口公司,500-999人,,武汉,杭州,学历不限,3-5年,11-21k,,,,https://www.liepin.com/a/75032739.shtml,20260424141635,,,,
7301,猎聘,能源/化工/环保,矿山,钻机设备销售总监,企业职位,某机械/设备公司,100-499人,,武汉,衢州,统招本科,5-10年,20-30k,,,,https://www.liepin.com/a/75836411.shtml,20260605094525,,,,
7302,猎聘,能源/化工/环保,矿山,待遇优~~机械工程师（浮选机、搅拌机）,企业职位,某国内金属制品公司,,,武汉,绍兴,学历不限,经验不限,15-25k,,,,https://www.liepin.com/a/75724897.shtml,20260609174720,,,,
7303,猎聘,能源/化工/环保,矿山,设备工程师,企业职位,力勤资源,10000人以上,,武汉,宁波-鄞州区,本科,10年以上,25-35k,,,,https://www.liepin.com/job/1982482847.shtml,20260515172357,,,,
7304,猎聘,能源/化工/环保,矿山,机电矿长,企业职位,某西安其他商务服务业公司,,,武汉,温州,学历不限,经验不限,18-20k,,,,https://www.liepin.com/a/73798415.shtml,20260324111055,,,,
